"City_Municipality","Department","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Hospitalized","Total_Hospital_Beds","Total_Hospital_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Recovery_Rates","Active_Rate","Last_Update"
"Soledad","Atlántico","10.9101744673","-74.784833384","93","107","4","10","4","1","1","2","654","0.30581039755352","1.8691588785047","3.7383177570093","0.93457943925234","0.93457943925234","3.7383177570093","9.3457943925234","86.915887850467","2020-04-30 17:24:00"
"Sonsón","Antioquia","5.71481164114","-75.3093951469","1","2","0","1","0","0","0","","8","","","","","","","50","50","2020-04-30 17:24:00"
"Sopó","Cundinamarca","4.90633080922","-73.9457748929","3","5","0","2","0","0","0","","14","","","","","","","40","60","2020-04-30 17:24:00"
"Subachoque","Cundinamarca","4.92907928898","-74.1727084609","1","3","0","2","0","0","0","","72","","","","","","","66.666666666667","33.333333333333","2020-04-30 17:24:00"
"Suesca","Cundinamarca","5.10351683913","-73.7982897825","2","4","1","1","2","0","0","","8","","","50","","","25","25","50","2020-04-30 17:24:00"
"Tenjo","Cundinamarca","4.87196053725","-74.1439562115","4","6","2","0","1","0","0","","14","","","16.666666666667","","","33.333333333333","","66.666666666667","2020-04-30 17:24:00"
"Tenza","Boyacá","5.0770743509","-73.4205891075","0","2","0","2","0","0","0","","0","","","","","","","100","","2020-04-30 17:24:00"
"Tierralta","Córdoba","9.10500159924","-75.806480569","1","1","0","0","0","0","0","","29","","","","","","","","100","2020-04-30 17:24:00"
"Timaná","Huila","1.9742244433","-75.932086996","3","4","1","0","1","0","0","","9","","","25","","","25","","75","2020-04-30 17:24:00"
"Timbío","Cauca","2.34997642507","-76.6842387889","1","2","0","1","0","0","0","","11","","","","","","","50","50","2020-04-30 17:24:00"
"Tocancipá","Cundinamarca","4.96478635371","-73.9120912065","0","3","0","3","0","0","0","","0","","","","","","","100","","2020-04-30 17:24:00"
"Togüí","Boyacá","5.93743822459","-73.5136550618","10","14","0","4","0","0","0","","0","","","","","","","28.571428571429","71.428571428571","2020-04-30 17:24:00"
"Toledo","Norte de Santander","7.31003182761","-72.4851073184","1","1","0","0","0","0","0","","8","","","","","","","","100","2020-04-30 17:24:00"
"Trujillo","Valle del Cauca","4.2120508064","-76.3188089387","2","3","0","1","0","0","0","","9","","","","","","","33.333333333333","66.666666666667","2020-04-30 17:24:00"
"Tuluá","Valle del Cauca","4.08526123852","-76.1976996795","12","18","1","5","3","0","0","","532","","","16.666666666667","","","5.5555555555556","27.777777777778","66.666666666667","2020-04-30 17:24:00"
"Tunja","Boyacá","5.53995323795","-73.3554887287","2","7","1","4","0","0","0","","601","","","","","","14.285714285714","57.142857142857","28.571428571429","2020-04-30 17:24:00"
"Túquerres","Nariño","1.08519335919","-77.6168863825","1","2","1","0","1","0","0","","50","","","50","","","50","","50","2020-04-30 17:24:00"
"Turbaco","Bolívar","10.3327691633","-75.4244091655","11","14","1","2","0","0","0","","140","","","","","","7.1428571428571","14.285714285714","78.571428571429","2020-04-30 17:24:00"
"Ulloa","Valle del Cauca","4.70251391059","-75.7377474697","0","1","0","1","0","0","0","","7","","","","","","","100","","2020-04-30 17:24:00"
"Valledupar","Cesar","10.4604812152","-73.259389309","12","43","3","28","4","1","1","2","2370","0.084388185654008","4.6511627906977","9.3023255813953","2.3255813953488","2.3255813953488","6.9767441860465","65.116279069767","27.906976744186","2020-04-30 17:24:00"
"Vijes","Valle del Cauca","3.69858792939","-76.4419652068","2","2","0","0","0","0","0","","8","","","","","","","","100","2020-04-30 17:24:00"
"Villa de San Diego de Ubaté","Cundinamarca","5.30754098383","-73.8143463395","0","2","0","2","0","0","0","","78","","","","","","","100","","2020-04-30 17:24:00"
"Villa del Rosario","Norte de Santander","7.8474874315","-72.4700673416","1","3","0","2","0","0","0","","8","","","","","","","66.666666666667","33.333333333333","2020-04-30 17:24:00"
"Villa rica","Cauca","3.17757792648","-76.457872658","0","1","1","0","0","0","0","","1","","","","","","100","","","2020-04-30 17:24:00"
"Villamaría","Caldas","5.04380668643","-75.5137606023","0","3","0","3","0","0","0","","15","","","","","","","100","","2020-04-30 17:24:00"
"Villapinzón","Cundinamarca","5.21643837183","-73.5953546674","2","6","2","2","0","0","0","","0","","","","","","33.333333333333","33.333333333333","33.333333333333","2020-04-30 17:24:00"
"Villavicencio","Meta","4.12386149961","-73.6270920374","327","352","4","21","4","2","2","4","1580","0.25316455696203","1.1363636363636","1.1363636363636","0.56818181818182","0.56818181818182","1.1363636363636","5.9659090909091","92.897727272727","2020-04-30 17:24:00"
"Villeta","Cundinamarca","5.01279063928","-74.469704945","0","4","0","4","0","0","0","","40","","","","","","","100","","2020-04-30 17:24:00"
"Viterbo","Caldas","5.06266423587","-75.8706098599","0","2","0","2","0","0","0","","7","","","","","","","100","","2020-04-30 17:24:00"
"Yopal","Casanare","5.3276126513","-72.396915159","11","17","0","6","0","0","0","","439","","","","","","","35.294117647059","64.705882352941","2020-04-30 17:24:00"
"Yotoco","Valle del Cauca","3.86121458419","-76.3824744527","2","3","0","1","0","0","0","","6","","","","","","","33.333333333333","66.666666666667","2020-04-30 17:24:00"
"Yumbo","Valle del Cauca","3.52896890809","-76.499819783","18","22","0","4","1","1","1","2","24","8.3333333333333","9.0909090909091","4.5454545454545","4.5454545454545","4.5454545454545","","18.181818181818","81.818181818182","2020-04-30 17:24:00"
"Zipaquirá","Cundinamarca","5.02547168537","-73.9944712419","6","13","2","5","0","0","0","","294","","","","","","15.384615384615","38.461538461538","46.153846153846","2020-04-30 17:24:00"
"Zona Bananera","Magdalena","10.764167","-74.157222","3","4","1","0","0","0","0","","15","","","","","","25","","75","2020-04-30 17:24:00"
