"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"85","Casanare","85001","Yopal","5.327612651","-72.39691516","10","36","0","26","10","0","0","1902","26","219","0.119","16","0.625","","","","","","0.0000000","","","0.000","","","2020-06-04 17:23:00"
"19","Cauca","19001","Popayan","2.482503391","-76.57406468","65","125","5","55","56","8","1","3088","55","644","0.085","52","1.077","55.000","125.000","55.000","56.000","5.000","0.0033513","8.000","65.000","0.000","1491937.000","298387.000","2020-06-04 17:23:00"
"20","Cesar","20001","Valledupar","10.46048122","-73.25938931","321","395","11","63","317","3","0","4525","63","1210","0.052","202","1.569","","","","","","0.0084917","","","0.000","","117762.000","2020-06-04 17:23:00"
"27","Choco","27001","Quibdo","5.692195187","-76.62596936","279","335","9","47","263","11","4","2522","47","256","0.184","12","21.917","11.750","83.750","11.750","65.750","2.250","0.0165209","2.750","69.750","0.002","136191.000","60529.000","2020-06-04 17:23:00"
"23","Cordoba","23001","Monteria","8.745132591","-75.87557791","107","172","8","57","87","14","6","6187","57","1120","0.051","137","0.635","9.500","28.667","9.500","14.500","1.333","0.0043741","2.333","17.833","0.001","304825.000","228618.000","2020-06-04 17:23:00"
"25","Cundinamarca","11001","Bogota D.C.","4.65017303","-74.107359","759","1091","24","308","687","55","13","12253","308","1158","0.266","109","6.303","23.692","83.923","23.692","52.846","1.846","0.0074006","4.231","58.385","0.001","249461.000","135125.000","2020-06-04 17:23:00"
"94","Guainia","94001","Inirida","3.866161619","-67.91883684","6","6","0","0","6","0","0","689","0","15","0.000","0","","","","","","","0.0000000","","","0.000","","","2020-06-04 17:23:00"
"41","Huila","23570","Neiva","8.550144929","-75.54027122","45","252","9","198","40","1","0","326","198","603","0.328","87","0.460","","","","","","0.0080169","","","0.000","","124736.000","2020-06-04 17:23:00"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","33","68","3","32","27","4","1","7839","32","512","0.063","48","0.563","32.000","68.000","32.000","27.000","3.000","0.0031065","4.000","33.000","0.000","965718.000","321906.000","2020-06-04 17:23:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","382","718","43","293","341","38","1","9264","293","1145","0.256","65","5.246","293.000","718.000","293.000","341.000","43.000","0.0301326","38.000","382.000","0.000","1427026.000","33187.000","2020-06-04 17:23:00"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","53","985","9","923","44","6","2","9499","923","874","1.056","45","0.978","461.500","492.500","461.500","22.000","4.500","0.0084630","3.000","26.500","0.000","531727.000","118162.000","2020-06-04 17:23:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","1009","1383","55","319","894","102","11","5992","319","980","0.326","82","10.902","29.000","125.727","29.000","81.273","5.000","0.0337923","9.273","91.727","0.002","147963.000","29593.000","2020-06-04 17:23:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","20","133","13","100","18","1","0","7179","100","763","0.131","83","0.217","","","","","","0.0080231","","","0.000","","124640.000","2020-06-04 17:23:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","5","10","2","3","2","1","2","519","3","193","0.016","6","0.333","1.500","5.000","1.500","1.000","1.000","0.0055691","0.500","2.500","0.004","179564.000","179564.000","2020-06-04 17:23:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","37","119","3","79","34","1","1","2544","79","481","0.164","28","1.214","79.000","119.000","79.000","34.000","3.000","0.0054015","1.000","37.000","0.000","555401.000","185134.000","2020-06-04 17:23:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","31","265","9","225","27","0","4","6678","225","710","0.317","64","0.422","56.250","66.250","56.250","6.750","2.250","0.0093647","0.000","7.750","0.001","240264.000","106784.000","2020-06-04 17:23:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","65","116","4","47","63","1","1","10208","47","1624","0.029","171","0.368","47.000","116.000","47.000","63.000","4.000","0.0017537","1.000","65.000","0.000","2280908.000","570227.000","2020-06-04 17:23:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","69","74","0","5","65","3","1","2652","5","816","0.006","96","0.677","5.000","74.000","5.000","65.000","0.000","0.0000000","3.000","69.000","0.000","949252.000","","2020-06-04 17:23:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","118","276","7","151","106","6","4","5804","151","806","0.187","126","0.841","37.750","69.000","37.750","26.500","1.750","0.0052239","1.500","29.500","0.001","335000.000","191428.000","2020-06-04 17:23:00"
"76","Valle del Cauca","76001","Cali","3.414414305","-76.52156515","2434","3996","193","1369","1994","343","96","32936","1369","3072","0.446","503","3.964","14.260","41.625","14.260","20.771","2.010","0.0425846","3.573","25.354","0.003","47210.000","23483.000","2020-06-04 17:23:00"
"97","Vaupes","97001","Mitu","1.251190563","-70.23475052","0","11","0","11","0","0","0","788","11","4","2.750","0","","","","","","","0.0000000","","","0.000","","","2020-06-04 17:23:00"
"99","Vichada","99001","Puerto Carreno","6.186864187","-67.486997","1","1","0","0","1","0","0","446","0","26","0.000","0","","","","","","","0.0000000","","","0.000","","","2020-06-04 17:23:00"
