"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"25","Cundinamarca","11001","Bogota D.C.","4.65017303","-74.107359","1079","1576","37","460","971","93","11","15332","460","1158","0.397","109","8.908","41.818","143.273","41.818","88.273","3.364","1.1409193","8.455","98.091","0.001","294818.000","87649.000","2020-06-12 18:09:00"
"94","Guainia","94001","Inirida","3.866161619","-67.91883684","6","7","1","0","6","0","0","770","0","15","0.000","0","","","","","","","1.9748795","","","0.000","","50636.000","2020-06-12 18:09:00"
"95","Guaviare","95001","San Jose del Guaviare","2.566428399","-72.63898622","2","2","0","0","2","0","0","2076","0","39","0.000","0","","","","","","","0.0000000","","","0.000","","","2020-06-12 18:09:00"
"41","Huila","23570","Neiva","8.550144929","-75.54027122","31","267","9","227","26","1","0","454","227","603","0.376","87","0.299","","","","","","0.8016946","","","0.000","","124736.000","2020-06-12 18:09:00"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","61","115","7","47","54","6","0","8958","47","512","0.092","48","1.125","","","","","","0.7248493","","","0.000","","137960.000","2020-06-12 18:09:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","372","850","53","425","310","55","5","494","425","1145","0.371","65","4.769","85.000","170.000","85.000","62.000","10.600","3.7140178","11.000","74.400","0.010","285405.000","26925.000","2020-06-12 18:09:00"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","60","1010","11","939","49","8","2","10827","939","874","1.074","45","1.089","469.500","505.000","469.500","24.500","5.500","1.0343654","4.000","30.000","0.000","531727.000","96678.000","2020-06-12 18:09:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","1314","2057","71","672","1168","130","12","8424","672","980","0.686","82","14.244","56.000","171.417","56.000","97.333","5.917","4.3622806","10.833","109.500","0.001","135632.000","22924.000","2020-06-12 18:09:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","27","148","13","108","25","1","0","8613","108","763","0.142","83","0.301","","","","","","0.8023116","","","0.000","","124640.000","2020-06-12 18:09:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","7","12","2","3","3","2","2","576","3","193","0.016","6","0.500","1.500","6.000","1.500","1.500","1.000","0.5569061","1.000","3.500","0.003","179564.000","179564.000","2020-06-12 18:09:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","24","124","4","96","22","0","1","2698","96","481","0.200","28","0.786","96.000","124.000","96.000","22.000","4.000","0.7202004","0.000","24.000","0.000","555401.000","138850.000","2020-06-12 18:09:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","63","308","11","234","58","1","4","7712","234","710","0.330","64","0.906","58.500","77.000","58.500","14.500","2.750","1.1445755","0.250","15.750","0.001","240264.000","87369.000","2020-06-12 18:09:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","148","211","9","54","144","4","0","13416","54","1624","0.033","171","0.842","","","","","","0.3945797","","","0.000","","253434.000","2020-06-12 18:09:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","186","196","4","6","171","12","2","4231","6","816","0.007","96","1.781","3.000","98.000","3.000","85.500","2.000","0.4213844","6.000","93.000","0.000","474626.000","237313.000","2020-06-12 18:09:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","125","343","11","207","102","16","5","7041","207","806","0.257","126","0.810","41.400","68.600","41.400","20.400","2.200","0.8208967","3.200","25.000","0.001","268000.000","121818.000","2020-06-12 18:09:00"
"76","Valle del Cauca","76001","Cali","3.414414305","-76.52156515","3165","5443","246","2032","2574","469","118","40812","2032","3072","0.661","503","5.117","17.220","46.127","17.220","21.814","2.085","5.4278850","3.975","26.822","0.003","38408.000","18423.000","2020-06-12 18:09:00"
"97","Vaupes","97001","Mitu","1.251190563","-70.23475052","0","11","0","11","0","0","0","791","11","4","2.750","0","","","","","","","0.0000000","","","0.000","","","2020-06-12 18:09:00"
"99","Vichada","99001","Puerto Carreno","6.186864187","-67.486997","1","1","0","0","1","0","0","719","0","26","0.000","0","","","","","","","0.0000000","","","0.000","","","2020-06-12 18:09:00"
