"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"23","Cordoba","23001","Monteria","8.745132591","-75.87557791","345","525","30","150","260","60","21","10573","150","1120","0.134","137","1.898","7.143","25.000","7.143","12.381","1.429","1.6402881","2.857","16.429","0.002","87093.000","60965.000","2020-06-25 16:44:00"
"25","Cundinamarca","11001","Bogota D C.","4.65017303","-74.107359","1101","2278","48","1129","918","162","16","23907","1129","1158","0.975","109","8.422","70.563","142.375","70.563","57.375","3.000","1.4801115","10.125","68.813","0.001","202687.000","67562.000","2020-06-25 16:44:00"
"94","Guainia","94001","Inirida","3.866161619","-67.91883684","11","14","1","2","11","0","0","970","2","15","0.133","0","","","","","","","1.9748795","","","0.000","","50636.000","2020-06-25 16:44:00"
"95","Guaviare","95001","San Jose del Guaviare","2.566428399","-72.63898622","34","37","0","3","33","1","0","3679","3","39","0.077","0","","","","","","","0.0000000","","","0.000","","","2020-06-25 16:44:00"
"41","Huila","23570","Neiva","8.550144929","-75.54027122","67","317","9","241","60","3","0","823","241","603","0.400","87","0.690","","","","","","0.8016946","","","0.000","","124736.000","2020-06-25 16:44:00"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","186","261","13","62","164","19","2","11344","62","512","0.121","48","3.417","31.000","130.500","31.000","82.000","6.500","1.3461487","9.500","93.000","0.000","482859.000","74286.000","2020-06-25 16:44:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","744","1488","98","646","594","131","17","642","646","1145","0.564","65","9.138","38.000","87.529","38.000","34.941","5.765","6.8674292","7.706","43.765","0.026","83943.000","14561.000","2020-06-25 16:44:00"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","201","1170","13","956","184","15","1","15629","956","874","1.094","45","4.089","956.000","1170.000","956.000","184.000","13.000","1.2224318","15.000","201.000","0.000","1063454.000","81804.000","2020-06-25 16:44:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","1285","2884","98","1501","1075","185","18","13995","1501","980","1.532","82","13.110","83.389","160.222","83.389","59.722","5.444","6.0211761","10.278","71.389","0.001","90422.000","16608.000","2020-06-25 16:44:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","114","278","18","146","101","11","1","11845","146","763","0.191","83","1.217","146.000","278.000","146.000","101.000","18.000","1.1108930","11.000","114.000","0.000","1620318.000","90018.000","2020-06-25 16:44:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","4","19","6","9","2","2","0","679","9","193","0.047","6","0.333","","","","","","1.6707182","","","0.000","","59855.000","2020-06-25 16:44:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","38","156","4","114","36","0","1","3536","114","481","0.237","28","1.286","114.000","156.000","114.000","36.000","4.000","0.7202004","0.000","38.000","0.000","555401.000","138850.000","2020-06-25 16:44:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","201","473","11","261","186","9","6","11039","261","710","0.368","64","2.906","43.500","78.833","43.500","31.000","1.833","1.1445755","1.500","33.500","0.001","160176.000","87369.000","2020-06-25 16:44:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","382","534","13","139","352","29","1","19842","139","1624","0.086","171","2.058","139.000","534.000","139.000","352.000","13.000","0.5699485","29.000","382.000","0.000","2280908.000","175454.000","2020-06-25 16:44:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","753","847","29","65","659","83","9","8056","65","816","0.080","96","6.865","7.222","94.111","7.222","73.222","3.222","3.0550370","9.222","83.667","0.001","105472.000","32733.000","2020-06-25 16:44:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","435","737","19","283","409","20","3","10470","283","806","0.351","126","3.246","94.333","245.667","94.333","136.333","6.333","1.4179126","6.667","145.000","0.000","446666.000","70526.000","2020-06-25 16:44:00"
"76","Valle del Cauca","76001","Cali","3.414414305","-76.52156515","4677","8689","363","3649","3745","764","162","56781","3649","3072","1.188","503","7.445","22.525","53.636","22.525","23.117","2.241","8.0094401","4.716","28.870","0.003","27976.000","12485.000","2020-06-25 16:44:00"
"97","Vaupes","97001","Mitu","1.251190563","-70.23475052","17","28","0","11","16","0","1","1048","11","4","2.750","0","","11.000","28.000","11.000","16.000","0.000","0.0000000","0.000","17.000","0.001","44712.000","","2020-06-25 16:44:00"
"99","Vichada","99001","Puerto Carreno","6.186864187","-67.486997","0","1","0","1","0","0","0","782","1","26","0.038","0","","","","","","","0.0000000","","","0.000","","","2020-06-25 16:44:00"
