"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","34","47","3","10","30","2","1","5372","3","512","0.004","48","0.021","0.064","0.638","0.043","0.021","0.064","0.0031065","0.213","0.723","0.009","20547.000","321906.000","2020-05-22 16:46:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","309","483","31","143","287","22","0","5788","22","1145","0.019","65","0.000","0.046","0.594","0.046","0.000","0.064","0.0217235","0.296","0.640","0.083","2955.000","46033.000","2020-05-22 16:46:00"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","878","966","8","80","871","4","2","6540","6","874","0.005","45","0.044","0.006","0.902","0.004","0.002","0.008","0.0075227","0.083","0.909","0.148","1101.000","132932.000","2020-05-22 16:46:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","539","634","29","66","480","54","4","3799","58","980","0.055","82","0.049","0.091","0.757","0.085","0.006","0.046","0.0178178","0.104","0.850","0.167","2567.000","56124.000","2020-05-22 16:46:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","32","118","11","75","28","3","1","5217","4","763","0.004","83","0.012","0.034","0.237","0.025","0.008","0.093","0.0067888","0.636","0.271","0.023","13732.000","147302.000","2020-05-22 16:46:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","3","3","0","0","2","1","0","291","1","193","0.005","6","0.000","0.333","0.667","0.333","0.000","0.000","0.0000000","0.000","1.000","0.010","119709.000","","2020-05-22 16:46:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","23","86","2","61","21","0","2","1915","2","481","0.000","28","0.071","0.023","0.244","0.000","0.023","0.023","0.0036010","0.709","0.267","0.045","6458.000","277701.000","2020-05-22 16:46:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","44","240","8","188","44","0","0","4958","0","710","0.000","64","0.000","0.000","0.183","0.000","0.000","0.033","0.0083242","0.783","0.183","0.048","4004.000","120132.000","2020-05-22 16:46:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","11","52","3","38","11","0","0","6105","0","1624","0.000","171","0.000","0.000","0.212","0.000","0.000","0.058","0.0013153","0.731","0.212","0.009","43864.000","760303.000","2020-05-22 16:46:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","4","5","0","1","4","0","0","1147","0","816","0.000","96","0.000","0.000","0.800","0.000","0.000","0.000","0.0000000","0.200","0.800","0.004","189850.000","","2020-05-22 16:46:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","93","181","7","81","89","2","2","4017","4","806","0.002","126","0.016","0.022","0.492","0.011","0.011","0.039","0.0052239","0.448","0.514","0.045","7403.000","191428.000","2020-05-22 16:46:00"
"76","Valle del Cauca","76001","Cali","3.414414305","-76.52156515","1417","2209","114","678","1162","206","49","22979","255","3072","0.067","503","0.097","0.115","0.526","0.093","0.022","0.052","0.0251536","0.307","0.641","0.096","2052.000","39756.000","2020-05-22 16:46:00"
"97","Vaupes","97001","Mitu","1.251190563","-70.23475052","11","11","0","0","11","0","0","568","0","4","0.000","0","","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","0.019","4065.000","","2020-05-22 16:46:00"
