"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"85","Casanare","85001","Yopal","5.327612651","-72.39691516","5","38","0","33","5","0","0","2426","33","219","0.151","16","0.313","","","","","","0.0000000","","","0.000","","","2020-06-15 16:52:00"
"19","Cauca","19001","Popayan","2.482503391","-76.57406468","108","189","8","73","89","17","2","3699","73","644","0.113","52","1.712","36.500","94.500","36.500","44.500","4.000","0.5362157","8.500","54.000","0.001","745969.000","186492.000","2020-06-15 16:52:00"
"20","Cesar","20001","Valledupar","10.46048122","-73.25938931","452","554","16","86","439","10","2","6520","86","1210","0.071","202","2.173","43.000","277.000","43.000","219.500","8.000","1.2351521","5.000","226.000","0.000","647694.000","80962.000","2020-06-15 16:52:00"
"27","Choco","27001","Quibdo","5.692195187","-76.62596936","556","715","20","139","487","55","13","3658","139","256","0.543","12","40.583","10.692","55.000","10.692","37.462","1.538","3.6713146","4.231","42.769","0.004","41905.000","27238.000","2020-06-15 16:52:00"
"23","Cordoba","23001","Monteria","8.745132591","-75.87557791","182","279","16","81","143","27","12","8516","81","1120","0.072","137","1.044","6.750","23.250","6.750","11.917","1.333","0.8748203","2.250","15.167","0.001","152412.000","114309.000","2020-06-15 16:52:00"
"25","Cundinamarca","11001","Bogota D.C.","4.65017303","-74.107359","1152","1715","42","521","1028","113","7","17217","521","1158","0.450","109","9.431","74.429","245.000","74.429","146.857","6.000","1.2950975","16.143","164.571","0.000","463286.000","77214.000","2020-06-15 16:52:00"
"94","Guainia","94001","Inirida","3.866161619","-67.91883684","6","7","1","0","6","0","0","889","0","15","0.000","0","","","","","","","1.9748795","","","0.000","","50636.000","2020-06-15 16:52:00"
"95","Guaviare","95001","San Jose del Guaviare","2.566428399","-72.63898622","5","5","0","0","4","1","0","2522","0","39","0.000","0","","","","","","","0.0000000","","","0.000","","","2020-06-15 16:52:00"
"41","Huila","23570","Neiva","8.550144929","-75.54027122","34","276","9","233","29","1","0","572","233","603","0.386","87","0.333","","","","","","0.8016946","","","0.000","","124736.000","2020-06-15 16:52:00"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","80","138","7","51","68","11","0","9483","51","512","0.100","48","1.417","","","","","","0.7248493","","","0.000","","137960.000","2020-06-15 16:52:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","464","973","64","445","378","78","7","545","445","1145","0.389","65","5.815","63.571","139.000","63.571","54.000","9.143","4.4848517","11.143","66.286","0.013","203861.000","22297.000","2020-06-15 16:52:00"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","74","1025","11","940","62","9","2","12175","940","874","1.076","45","1.378","470.000","512.500","470.000","31.000","5.500","1.0343654","4.500","37.000","0.000","531727.000","96678.000","2020-06-15 16:52:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","1370","2171","76","725","1213","135","18","9845","725","980","0.740","82","14.793","40.278","120.611","40.278","67.389","4.222","4.6694835","7.500","76.111","0.002","90422.000","21416.000","2020-06-15 16:52:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","39","162","13","110","30","5","2","9392","110","763","0.144","83","0.361","55.000","81.000","55.000","15.000","6.500","0.8023116","2.500","19.500","0.000","810159.000","124640.000","2020-06-15 16:52:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","5","13","3","5","1","2","2","579","5","193","0.026","6","0.167","2.500","6.500","2.500","0.500","1.500","0.8353591","1.000","2.500","0.003","179564.000","119709.000","2020-06-15 16:52:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","24","128","4","100","22","0","1","2999","100","481","0.208","28","0.786","100.000","128.000","100.000","22.000","4.000","0.7202004","0.000","24.000","0.000","555401.000","138850.000","2020-06-15 16:52:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","77","323","11","235","72","1","4","8655","235","710","0.331","64","1.125","58.750","80.750","58.750","18.000","2.750","1.1445755","0.250","19.250","0.000","240264.000","87369.000","2020-06-15 16:52:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","190","253","9","54","177","13","0","15177","54","1624","0.033","171","1.035","","","","","","0.3945797","","","0.000","","253434.000","2020-06-15 16:52:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","220","240","10","10","195","20","4","5042","10","816","0.012","96","2.031","2.500","60.000","2.500","48.750","2.500","1.0534610","5.000","55.000","0.001","237313.000","94925.000","2020-06-15 16:52:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","173","394","13","208","136","28","7","7802","208","806","0.258","126","1.079","29.714","56.286","29.714","19.429","1.857","0.9701507","4.000","24.714","0.001","191428.000","103077.000","2020-06-15 16:52:00"
"76","Valle del Cauca","76001","Cali","3.414414305","-76.52156515","3707","6077","260","2110","3028","542","133","44959","2110","3072","0.687","503","6.020","15.865","45.692","15.865","22.767","1.955","5.7367891","4.075","27.872","0.003","34076.000","17431.000","2020-06-15 16:52:00"
"97","Vaupes","97001","Mitu","1.251190563","-70.23475052","16","27","0","11","16","0","0","979","11","4","2.750","0","","","","","","","0.0000000","","","0.000","","","2020-06-15 16:52:00"
"99","Vichada","99001","Puerto Carreno","6.186864187","-67.486997","0","1","0","1","0","0","0","784","1","26","0.038","0","","","","","","","0.0000000","","","0.000","","","2020-06-15 16:52:00"
