"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","352","548","36","160","325","25","1","6956","26","1145","0.022","65","0.015","0.047","0.593","0.046","0.002","0.066","0.0252273","0.292","0.642","0.079","2604.000","39640.000","2020-05-27 17:28:00"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","866","972","8","98","858","5","2","7582","7","874","0.006","45","0.044","0.007","0.883","0.005","0.002","0.008","0.0075227","0.101","0.891","0.128","1094.000","132932.000","2020-05-27 17:28:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","709","825","35","81","623","80","4","4354","84","980","0.082","82","0.049","0.102","0.755","0.097","0.005","0.042","0.0215042","0.098","0.859","0.189","1973.000","46503.000","2020-05-27 17:28:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","34","124","12","78","30","3","1","5710","4","763","0.004","83","0.012","0.032","0.242","0.024","0.008","0.097","0.0074060","0.629","0.274","0.022","13067.000","135027.000","2020-05-27 17:28:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","7","7","0","0","3","2","2","312","4","193","0.010","6","0.333","0.571","0.429","0.286","0.286","0.000","0.0000000","0.000","1.000","0.022","51304.000","","2020-05-27 17:28:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","38","107","2","67","35","1","2","2102","3","481","0.002","28","0.071","0.028","0.327","0.009","0.019","0.019","0.0036010","0.626","0.355","0.051","5191.000","277701.000","2020-05-27 17:28:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","37","249","8","204","36","0","1","5484","1","710","0.000","64","0.016","0.004","0.145","0.000","0.004","0.032","0.0083242","0.819","0.149","0.045","3860.000","120132.000","2020-05-27 17:28:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","17","58","3","38","17","0","0","7401","0","1624","0.000","171","0.000","0.000","0.293","0.000","0.000","0.052","0.0013153","0.655","0.293","0.008","39326.000","760303.000","2020-05-27 17:28:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","7","10","0","3","7","0","0","1539","0","816","0.000","96","0.000","0.000","0.700","0.000","0.000","0.000","0.0000000","0.300","0.700","0.006","94925.000","","2020-05-27 17:28:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","133","237","7","97","128","3","2","5002","5","806","0.004","126","0.016","0.021","0.540","0.013","0.008","0.030","0.0052239","0.409","0.561","0.047","5654.000","191428.000","2020-05-27 17:28:00"
"76","Valle del Cauca","76001","Cali","3.414414305","-76.52156515","1869","2828","138","821","1562","254","53","26750","307","3072","0.083","503","0.105","0.109","0.552","0.090","0.019","0.049","0.0304491","0.290","0.661","0.106","1603.000","32842.000","2020-05-27 17:28:00"
"97","Vaupes","97001","Mitu","1.251190563","-70.23475052","11","11","0","0","11","0","0","636","0","4","0.000","0","","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","0.017","4065.000","","2020-05-27 17:28:00"
