"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"19","Cauca","19001","Popayan","2.482503391","-76.57406468","534","806","28","244","433","79","20","7640","244","644","0.379","52","8.327","12.200","40.300","12.200","21.650","1.400","1.8767548","3.950","26.700","0.003","74597.000","53283.000","2020-07-14 17:01:00"
"20","Cesar","20001","Valledupar","10.46048122","-73.25938931","658","1584","37","889","541","105","8","14027","889","1210","0.735","202","2.678","111.125","198.000","111.125","67.625","4.625","2.8562893","13.125","82.250","0.001","161923.000","35010.000","2020-07-14 17:01:00"
"27","Choco","27001","Quibdo","5.692195187","-76.62596936","1109","2280","76","1095","913","164","27","10221","1095","256","4.277","12","76.083","40.556","84.444","40.556","33.815","2.815","13.9509953","6.074","41.074","0.003","20176.000","7168.000","2020-07-14 17:01:00"
"23","Cordoba","23001","Monteria","8.745132591","-75.87557791","1074","1695","213","408","750","261","52","14965","408","1120","0.364","137","5.474","7.846","32.596","7.846","14.423","4.096","11.6460455","5.019","20.654","0.003","35172.000","8587.000","2020-07-14 17:01:00"
"25","Cundinamarca","11001","Bogota D C.","4.65017303","-74.107359","2241","4472","102","2129","1912","295","22","42077","2129","1158","1.839","109","17.541","96.773","203.273","96.773","86.909","4.636","3.1452369","13.409","101.864","0.001","147409.000","31794.000","2020-07-14 17:01:00"
"94","Guainia","94001","Inirida","3.866161619","-67.91883684","2","14","1","11","2","0","0","1080","11","15","0.733","0","","","","","","","1.9748795","","","0.000","","50636.000","2020-07-14 17:01:00"
"95","Guaviare","95001","San Jose del Guaviare","2.566428399","-72.63898622","5","42","0","37","4","1","0","7680","37","39","0.949","0","","","","","","","0.0000000","","","0.000","","","2020-07-14 17:01:00"
"41","Huila","23570","Neiva","8.550144929","-75.54027122","90","434","13","331","79","6","1","1099","331","603","0.549","87","0.908","331.000","434.000","331.000","79.000","13.000","1.1580033","6.000","90.000","0.001","1122622.000","86356.000","2020-07-14 17:01:00"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","703","984","58","223","631","60","9","18008","223","512","0.436","48","13.146","24.778","109.333","24.778","70.111","6.444","6.0058941","6.667","78.111","0.000","107302.000","16650.000","2020-07-14 17:01:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","1622","3001","204","1175","1391","200","21","1215","1175","1145","1.026","65","21.400","55.952","142.905","55.952","66.238","9.714","14.2954648","9.524","77.238","0.017","67954.000","6995.000","2020-07-14 17:01:00"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","559","1669","17","1093","524","27","5","23926","1093","874","1.251","45","11.644","218.600","333.800","218.600","104.800","3.400","1.5985647","5.400","111.800","0.000","212691.000","62556.000","2020-07-14 17:01:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","1736","4660","146","2778","1429","267","31","22961","2778","980","2.835","82","17.427","89.613","150.323","89.613","46.097","4.710","8.9703236","8.613","56.000","0.001","52503.000","11148.000","2020-07-14 17:01:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","382","645","28","235","331","35","14","15583","235","763","0.308","83","3.988","16.786","46.071","16.786","23.643","2.000","1.7280559","2.500","27.286","0.001","115737.000","57869.000","2020-07-14 17:01:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","90","113","10","13","57","29","4","1547","13","193","0.067","6","9.500","3.250","28.250","3.250","14.250","2.500","2.7845303","7.250","22.500","0.003","89782.000","35913.000","2020-07-14 17:01:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","54","204","5","145","53","0","0","4694","145","481","0.301","28","1.893","","","","","","0.9002504","","","0.000","","111080.000","2020-07-14 17:01:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","357","800","21","422","331","16","9","14843","422","710","0.594","64","5.172","46.889","88.889","46.889","36.778","2.333","2.1850987","1.778","39.667","0.001","106784.000","45765.000","2020-07-14 17:01:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","946","1431","30","455","829","107","9","29749","455","1624","0.280","171","4.848","50.556","159.000","50.556","92.111","3.333","1.3152657","11.889","105.111","0.000","253434.000","76030.000","2020-07-14 17:01:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","1953","2723","163","607","1575","355","16","14853","607","816","0.744","96","16.406","37.938","170.188","37.938","98.438","10.188","17.1714150","22.188","122.063","0.001","59328.000","5824.000","2020-07-14 17:01:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","888","1511","29","594","840","38","6","16431","594","806","0.737","126","6.667","99.000","251.833","99.000","140.000","4.833","2.1641823","6.333","148.000","0.000","223333.000","46207.000","2020-07-14 17:01:00"
"76","Valle del Cauca","76001","Cali","3.414414305","-76.52156515","7314","15132","585","7233","5960","1097","217","85630","7233","3072","2.354","503","11.849","33.332","69.733","33.332","27.465","2.696","12.9077754","5.055","33.705","0.003","20885.000","7747.000","2020-07-14 17:01:00"
"97","Vaupes","97001","Mitu","1.251190563","-70.23475052","37","59","1","21","37","0","0","1478","21","4","5.250","0","","","","","","","2.2365361","","","0.000","","44712.000","2020-07-14 17:01:00"
"99","Vichada","99001","Puerto Carreno","6.186864187","-67.486997","0","1","0","1","0","0","0","805","1","26","0.038","0","","","","","","","0.0000000","","","0.000","","","2020-07-14 17:01:00"
