"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"85","Casanare","85001","Yopal","5.327612651","-72.39691516","9","35","0","26","9","0","0","1881","26","219","0.119","16","0.563","","","","","","0.0000000","","","0.000","","","2020-06-03 17:24:00"
"19","Cauca","19001","Popayan","2.482503391","-76.57406468","59","116","4","53","49","9","1","3073","53","644","0.082","52","0.942","53.000","116.000","53.000","49.000","4.000","0.0026811","9.000","59.000","0.000","1491937.000","372984.000","2020-06-03 17:24:00"
"20","Cesar","20001","Valledupar","10.46048122","-73.25938931","274","348","11","63","269","3","1","4313","63","1210","0.052","202","1.332","63.000","348.000","63.000","269.000","11.000","0.0084917","3.000","274.000","0.000","1295387.000","117762.000","2020-06-03 17:24:00"
"27","Choco","27001","Quibdo","5.692195187","-76.62596936","239","295","9","47","223","11","4","2480","47","256","0.184","12","18.583","11.750","73.750","11.750","55.750","2.250","0.0165209","2.750","59.750","0.002","136191.000","60529.000","2020-06-03 17:24:00"
"23","Cordoba","23001","Monteria","8.745132591","-75.87557791","100","163","7","56","81","14","5","6079","56","1120","0.050","137","0.591","11.200","32.600","11.200","16.200","1.400","0.0038273","2.800","20.000","0.001","365789.000","261278.000","2020-06-03 17:24:00"
"25","Cundinamarca","11001","Bogota D.C.","4.65017303","-74.107359","711","1034","19","304","638","55","14","11667","304","1158","0.263","109","5.853","21.714","73.857","21.714","45.571","1.357","0.0058588","3.929","50.786","0.001","231643.000","170684.000","2020-06-03 17:24:00"
"94","Guainia","94001","Inirida","3.866161619","-67.91883684","6","6","0","0","6","0","0","689","0","15","0.000","0","","","","","","","0.0000000","","","0.000","","","2020-06-03 17:24:00"
"41","Huila","23570","Neiva","8.550144929","-75.54027122","47","252","9","196","42","1","0","326","196","603","0.325","87","0.483","","","","","","0.0080169","","","0.000","","124736.000","2020-06-03 17:24:00"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","31","65","3","31","25","3","2","7806","31","512","0.061","48","0.521","15.500","32.500","15.500","12.500","1.500","0.0031065","1.500","15.500","0.000","482859.000","321906.000","2020-06-03 17:24:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","389","706","42","275","347","38","2","8803","275","1145","0.240","65","5.338","137.500","353.000","137.500","173.500","21.000","0.0294318","19.000","194.500","0.000","713513.000","33977.000","2020-06-03 17:24:00"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","52","983","9","922","43","6","2","9373","922","874","1.055","45","0.956","461.000","491.500","461.000","21.500","4.500","0.0084630","3.000","26.000","0.000","531727.000","118162.000","2020-06-03 17:24:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","978","1346","55","313","865","104","7","5790","313","980","0.319","82","10.549","44.714","192.286","44.714","123.571","7.857","0.0337923","14.857","139.714","0.001","232513.000","29593.000","2020-06-03 17:24:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","22","134","13","99","19","2","0","7137","99","763","0.130","83","0.229","","","","","","0.0080231","","","0.000","","124640.000","2020-06-03 17:24:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","6","10","2","2","3","1","2","519","2","193","0.010","6","0.500","1.000","5.000","1.000","1.500","1.000","0.0055691","0.500","3.000","0.004","179564.000","179564.000","2020-06-03 17:24:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","38","119","3","78","35","1","1","2505","78","481","0.162","28","1.250","78.000","119.000","78.000","35.000","3.000","0.0054015","1.000","38.000","0.000","555401.000","185134.000","2020-06-03 17:24:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","28","262","9","225","24","0","4","6574","225","710","0.317","64","0.375","56.250","65.500","56.250","6.000","2.250","0.0093647","0.000","7.000","0.001","240264.000","106784.000","2020-06-03 17:24:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","63","114","4","47","61","1","1","9999","47","1624","0.029","171","0.357","47.000","114.000","47.000","61.000","4.000","0.0017537","1.000","63.000","0.000","2280908.000","570227.000","2020-06-03 17:24:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","43","47","0","4","41","1","1","2404","4","816","0.005","96","0.427","4.000","47.000","4.000","41.000","0.000","0.0000000","1.000","43.000","0.000","949252.000","","2020-06-03 17:24:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","118","274","7","149","107","6","3","5786","149","806","0.185","126","0.849","49.667","91.333","49.667","35.667","2.333","0.0052239","2.000","39.333","0.001","446666.000","191428.000","2020-06-03 17:24:00"
"76","Valle del Cauca","76001","Cali","3.414414305","-76.52156515","2391","3886","189","1306","1966","330","94","32182","1306","3072","0.425","503","3.909","13.894","41.340","13.894","20.915","2.011","0.0417020","3.511","25.436","0.003","48214.000","23980.000","2020-06-03 17:24:00"
"97","Vaupes","97001","Mitu","1.251190563","-70.23475052","11","11","0","0","11","0","0","636","0","4","0.000","0","","","","","","","0.0000000","","","0.000","","","2020-06-03 17:24:00"
"99","Vichada","99001","Puerto Carreno","6.186864187","-67.486997","1","1","0","0","1","0","0","296","0","26","0.000","0","","","","","","","0.0000000","","","0.000","","","2020-06-03 17:24:00"
