"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"85","Casanare","85001","Yopal","5.327612651","-72.39691516","23","58","0","35","23","0","0","3059","35","219","0.160","16","1.438","","","","","","0.0000000","","","0.000","","","2020-06-23 17:09:00"
"19","Cauca","19001","Popayan","2.482503391","-76.57406468","145","273","13","115","109","31","5","4509","115","644","0.179","52","2.096","23.000","54.600","23.000","21.800","2.600","0.8713505","6.200","29.000","0.001","298387.000","114764.000","2020-06-23 17:09:00"
"20","Cesar","20001","Valledupar","10.46048122","-73.25938931","487","733","21","225","459","25","2","8389","225","1210","0.186","202","2.272","112.500","366.500","112.500","229.500","10.500","1.6211372","12.500","243.500","0.000","647694.000","61685.000","2020-06-23 17:09:00"
"27","Choco","27001","Quibdo","5.692195187","-76.62596936","727","1030","32","271","625","86","15","5119","271","256","1.059","12","52.083","18.067","68.667","18.067","41.667","2.133","5.8741033","5.733","48.467","0.003","36318.000","17024.000","2020-06-23 17:09:00"
"23","Cordoba","23001","Monteria","8.745132591","-75.87557791","322","467","26","119","246","53","19","10143","119","1120","0.106","137","1.796","6.263","24.579","6.263","12.947","1.368","1.4215830","2.789","16.947","0.002","96260.000","70344.000","2020-06-23 17:09:00"
"25","Cundinamarca","11001","Bogota D C.","4.65017303","-74.107359","1068","2128","48","1012","903","148","13","22312","1012","1158","0.874","109","8.284","77.846","163.692","77.846","69.462","3.692","1.4801115","11.385","82.154","0.001","249461.000","67562.000","2020-06-23 17:09:00"
"94","Guainia","94001","Inirida","3.866161619","-67.91883684","11","14","1","2","11","0","0","970","2","15","0.133","0","","","","","","","1.9748795","","","0.000","","50636.000","2020-06-23 17:09:00"
"95","Guaviare","95001","San Jose del Guaviare","2.566428399","-72.63898622","10","10","0","0","9","1","0","3463","0","39","0.000","0","","","","","","","0.0000000","","","0.000","","","2020-06-23 17:09:00"
"41","Huila","23570","Neiva","8.550144929","-75.54027122","65","314","9","240","58","3","0","823","240","603","0.398","87","0.667","","","","","","0.8016946","","","0.000","","124736.000","2020-06-23 17:09:00"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","161","231","10","60","139","18","3","11089","60","512","0.117","48","2.896","20.000","77.000","20.000","46.333","3.333","1.0354990","6.000","53.667","0.000","321906.000","96572.000","2020-06-23 17:09:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","645","1325","89","591","509","118","16","617","591","1145","0.516","65","7.831","36.938","82.813","36.938","31.813","5.563","6.2367469","7.375","40.313","0.026","89189.000","16034.000","2020-06-23 17:09:00"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","166","1137","13","958","150","14","1","14750","958","874","1.096","45","3.333","958.000","1137.000","958.000","150.000","13.000","1.2224318","14.000","166.000","0.000","1063454.000","81804.000","2020-06-23 17:09:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","1327","2715","92","1296","1132","171","17","12856","1296","980","1.322","82","13.805","76.235","159.706","76.235","66.588","5.412","5.6525327","10.059","78.059","0.001","95741.000","17691.000","2020-06-23 17:09:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","123","256","15","118","111","9","1","11326","118","763","0.155","83","1.337","118.000","256.000","118.000","111.000","15.000","0.9257442","9.000","123.000","0.000","1620318.000","108021.000","2020-06-23 17:09:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","6","19","4","9","2","4","0","679","9","193","0.047","6","0.333","","","","","","1.1138121","","","0.000","","89782.000","2020-06-23 17:09:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","38","151","4","109","35","1","1","3397","109","481","0.227","28","1.250","109.000","151.000","109.000","35.000","4.000","0.7202004","1.000","38.000","0.000","555401.000","138850.000","2020-06-23 17:09:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","173","436","11","252","161","6","6","10386","252","710","0.355","64","2.516","42.000","72.667","42.000","26.833","1.833","1.1445755","1.000","28.833","0.001","160176.000","87369.000","2020-06-23 17:09:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","365","499","12","122","342","22","1","18824","122","1624","0.075","171","2.000","122.000","499.000","122.000","342.000","12.000","0.5261063","22.000","365.000","0.000","2280908.000","190076.000","2020-06-23 17:09:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","568","643","21","54","496","62","8","7304","54","816","0.066","96","5.167","6.750","80.375","6.750","62.000","2.625","2.2122682","7.750","71.000","0.001","118657.000","45202.000","2020-06-23 17:09:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","406","690","17","267","384","17","2","10195","267","806","0.331","126","3.048","133.500","345.000","133.500","192.000","8.500","1.2686586","8.500","203.000","0.000","669999.000","78823.000","2020-06-23 17:09:00"
"76","Valle del Cauca","76001","Cali","3.414414305","-76.52156515","4264","7914","339","3311","3428","677","153","53622","3311","3072","1.078","503","6.815","21.641","51.725","21.641","22.405","2.216","7.4798903","4.425","27.869","0.003","29622.000","13369.000","2020-06-23 17:09:00"
"97","Vaupes","97001","Mitu","1.251190563","-70.23475052","17","28","0","11","16","0","1","1048","11","4","2.750","0","","11.000","28.000","11.000","16.000","0.000","0.0000000","0.000","17.000","0.001","44712.000","","2020-06-23 17:09:00"
"99","Vichada","99001","Puerto Carreno","6.186864187","-67.486997","0","1","0","1","0","0","0","772","1","26","0.038","0","","","","","","","0.0000000","","","0.000","","","2020-06-23 17:09:00"
