"ID_Deparment","Department","DIVIPOLA","Capital","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Tested","People_Hospitalized","Hospital_Beds","Hospital_Beds_Utilisation","ICU_Beds","ICU_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Testing_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"85","Casanare","85001","Yopal","5.327612651","-72.39691516","4","37","0","33","4","0","0","2244","33","219","0.151","16","0.250","","","","","","0.0000000","","","0.000","","","2020-06-13 17:43:00"
"19","Cauca","19001","Popayan","2.482503391","-76.57406468","97","178","8","73","81","14","2","3577","73","644","0.113","52","1.558","36.500","89.000","36.500","40.500","4.000","0.5362157","7.000","48.500","0.001","745969.000","186492.000","2020-06-13 17:43:00"
"20","Cesar","20001","Valledupar","10.46048122","-73.25938931","442","528","13","73","431","7","3","5698","73","1210","0.060","202","2.134","24.333","176.000","24.333","143.667","4.333","1.0035611","2.333","147.333","0.001","431796.000","99645.000","2020-06-13 17:43:00"
"27","Choco","27001","Quibdo","5.692195187","-76.62596936","526","680","17","137","461","52","12","3635","137","256","0.535","12","38.417","11.417","56.667","11.417","38.417","1.417","3.1206174","4.333","43.833","0.003","45397.000","32045.000","2020-06-13 17:43:00"
"23","Cordoba","23001","Monteria","8.745132591","-75.87557791","162","253","13","78","128","24","10","8181","78","1120","0.070","137","0.934","7.800","25.300","7.800","12.800","1.300","0.7107915","2.400","16.200","0.001","182895.000","140688.000","2020-06-13 17:43:00"
"25","Cundinamarca","11001","Bogota D.C.","4.65017303","-74.107359","1126","1657","40","491","1008","104","10","16255","491","1158","0.424","109","9.248","49.100","165.700","49.100","100.800","4.000","1.2334262","10.400","112.600","0.001","324300.000","81075.000","2020-06-13 17:43:00"
"94","Guainia","94001","Inirida","3.866161619","-67.91883684","6","7","1","0","6","0","0","889","0","15","0.000","0","","","","","","","1.9748795","","","0.000","","50636.000","2020-06-13 17:43:00"
"95","Guaviare","95001","San Jose del Guaviare","2.566428399","-72.63898622","2","2","0","0","2","0","0","2175","0","39","0.000","0","","","","","","","0.0000000","","","0.000","","","2020-06-13 17:43:00"
"41","Huila","23570","Neiva","8.550144929","-75.54027122","31","272","9","232","26","1","0","572","232","603","0.385","87","0.299","","","","","","0.8016946","","","0.000","","124736.000","2020-06-13 17:43:00"
"44","La Guajira","44001","Riohacha","11.52875138","-72.91148891","66","121","7","48","58","7","0","9253","48","512","0.094","48","1.208","","","","","","0.7248493","","","0.000","","137960.000","2020-06-13 17:43:00"
"47","Magdalena","23807","Santa Marta","11.2294335","-74.19089412","432","920","55","433","349","73","8","520","433","1145","0.378","65","5.369","54.125","115.000","54.125","43.625","6.875","3.8541694","9.125","54.000","0.015","178378.000","25946.000","2020-06-13 17:43:00"
"50","Meta","23001","Villavicencio","8.745132591","-75.87557791","61","1011","11","939","50","8","2","11448","939","874","1.074","45","1.111","469.500","505.500","469.500","25.000","5.500","1.0343654","4.000","30.500","0.000","531727.000","96678.000","2020-06-13 17:43:00"
"52","Narino","52001","Pasto","1.212124365","-77.27857635","1298","2081","73","710","1147","134","13","9155","710","980","0.724","82","13.988","54.615","160.077","54.615","88.231","5.615","4.4851618","10.308","99.846","0.001","125199.000","22296.000","2020-06-13 17:43:00"
"54","Norte de Santander","54001","Cucuta","7.905306295","-72.5082562","33","156","13","110","29","3","0","9120","110","763","0.144","83","0.349","","","","","","0.8023116","","","0.000","","124640.000","2020-06-13 17:43:00"
"86","Putumayo","86001","Mocoa","1.152296118","-76.65027142","7","13","2","4","3","2","2","593","4","193","0.021","6","0.500","2.000","6.500","2.000","1.500","1.000","0.5569061","1.000","3.500","0.003","179564.000","179564.000","2020-06-13 17:43:00"
"63","Quindio","5059","Armenia","6.155818729","-75.78683783","21","125","4","100","19","0","1","2824","100","481","0.208","28","0.679","100.000","125.000","100.000","19.000","4.000","0.7202004","0.000","21.000","0.000","555401.000","138850.000","2020-06-13 17:43:00"
"66","Risaralda","23001","Pereira","8.745132591","-75.87557791","70","315","11","234","65","1","4","8278","234","710","0.330","64","1.016","58.500","78.750","58.500","16.250","2.750","1.1445755","0.250","17.500","0.000","240264.000","87369.000","2020-06-13 17:43:00"
"68","Santander","68001","Bucaramanga","7.116267276","-73.13259818","159","222","9","54","149","10","0","14454","54","1624","0.033","171","0.871","","","","","","0.3945797","","","0.000","","253434.000","2020-06-13 17:43:00"
"70","Sucre","70001","Sincelejo","9.302333104","-75.39548356","199","213","7","7","180","14","4","4585","7","816","0.009","96","1.875","1.750","53.250","1.750","45.000","1.750","0.7374227","3.500","49.750","0.001","237313.000","135607.000","2020-06-13 17:43:00"
"73","Tolima","73001","Ibague","4.439608991","-75.19371478","163","382","11","208","128","27","6","7410","208","806","0.258","126","1.016","34.667","63.667","34.667","21.333","1.833","0.8208967","4.500","27.167","0.001","223333.000","121818.000","2020-06-13 17:43:00"
"76","Valle del Cauca","76001","Cali","3.414414305","-76.52156515","3310","5633","251","2072","2676","509","121","42951","2072","3072","0.674","503","5.320","17.124","46.554","17.124","22.116","2.074","5.5382079","4.207","27.355","0.003","37456.000","18056.000","2020-06-13 17:43:00"
"97","Vaupes","97001","Mitu","1.251190563","-70.23475052","16","27","0","11","16","0","0","979","11","4","2.750","0","","","","","","","0.0000000","","","0.000","","","2020-06-13 17:43:00"
"99","Vichada","99001","Puerto Carreno","6.186864187","-67.486997","0","1","0","1","0","0","0","784","1","26","0.038","0","","","","","","","0.0000000","","","0.000","","","2020-06-13 17:43:00"
